file_name,language,gender,dialect,text,speaker_id,line_id
5113859753.wav,Spanish,Male,Mexico,"Uy, una pieza favorita. Pues fíjate que probablemente sean las piezas que mi abuela me regaló, o sea, las que sean favoritas. De hecho, una de las coronas que tenía, que ya estaba muy maltratada, apenas la acabo de mandar a restaurar y entonces me decía el restaurador, oye, pero es que este es muy difícil restaurar esto.",SMM51138,5113859753
5113849536.wav,Spanish,Male,Mexico,"Aparte es una corona que no tiene mayor valor. Este, no me importa, para mí tiene un valor especial y quiero que se restaure. Entonces ya la restauramos completa y a esa le tengo cariño, por ejemplo, porque forma parte como de ese, de esa pedacería antigua que se iba a ir a la basura y que yo lo guardé.",SMM51138,5113849536
5113878076.wav,Spanish,Male,Mexico,"Y ahora empecé a coleccionar Vírgenes de Gotlán, que es una una vocación que se da en la zona de la capital de Tlaxcala. Cuenta la leyenda que se aparece por ahí de 1550, o sea, unos cuantos años después de la aparición de la Virgen de Guadalupe.",SMM51138,5113878076
5113832675.wav,Spanish,Male,Mexico,"Y entonces yo hace un par de años en Zona Maco, que me encanta ir y me encantaría ver el arte, pero especialmente me voy al Salón del Anticuario, vi la imagen, o sea, un cuadro, una pintura del siglo XVIII y dije, esta Virgen es la Virgen de Ocotlán. Y entonces me dice el que estaba ahí en la galería y dice, no, es la Virgen de Guadalupe. Le digo, no.",SMM51138,5113832675
5113887653.wav,Spanish,Male,Mexico,"Dice, sí, porque está con Juan Diego. Digo, sí, pero es que la Virgen de Ocotlán se le aparece a un Juan Diego también, que no es el Juan Diego que conocemos, es otro. Él se llama Juan Diego Bernardino de Chiloshostla, que es un pueblo de ahí de Tlaxcala. Y entonces, lo que aquí tiene de especial, bueno, es que la Virgen le dice que hay un pozo con agua donde, que si él la toma, la va a llevar con los enfermos y los va a sanar.",SMM51138,5113887653
5113871405.wav,Spanish,Male,Mexico,"Y entonces, después la aparición completa, dice la leyenda que se aparece en un Ocote, que está incendiado, que lo llegan y lo parten, y aparece la imagen de la Virgen que por eso Ocotlán, porque está en un Ocote. Entonces, bueno, para no hacer el cuento largo, yo tengo mucha devoción por la Virgen María en general. ¿No?",SMM51138,5113871405
5113854261.wav,Spanish,Male,Mexico,"Yo, aunque soy católico, en el tiempo me he ido volviendo más bien espiritual. Conservo muchísimos valores de la religión, pero como que también yo me he ido haciendo según lo que he ido entendiendo de la religión y me he ido más hacia lo espiritual.",SMM51138,5113854261
5113860581.wav,Spanish,Male,Mexico,"Pero en cuestión de las Virgenes, más allá de, no es que adore la imagen, sino que me entra más bien la parte artística, la parte del arte, de lo que significa el arte en la pintura, en la realización, porque además en lo que descubrí este cuadro, bueno, lo compro, se convierte en la primera que compro y digo, qué raro, porque no es una Virgen tan conocida, no es una vocación como la de San Juan de los Lagos o la Virgen Guadalupe o tantas más que existen.",SMM51138,5113860581
5113880724.wav,Spanish,Male,Mexico,"Y dije, bueno, pues encontré otra y dije, pues mira, no debe haber demasiadas y efectivamente no hay demasiadas. Ahorita tengo 22. 22 Virgen. 22 de todos los estilos desde el siglo XVIII hasta el siglo XX y un par que me han regalado que las han pintado hace poco también.",SMM51138,5113880724
5113846960.wav,Spanish,Male,Mexico,"Este... pero tengo las del siglo XVIII son las más especiales, algunas de muy buen pincel y otras más de arte popular que eran como ex votos que son las láminas de cobre o de zinc que también tengo unas cuantas de esas. Pero entonces empecé como a darle especial cabida a mi colección no sólo a Virgenes de Gotland sino a cosas que tengan que ver con Tlaxcala y con su historia.",SMM51138,5113846960
5113840239.wav,Spanish,Male,Mexico,"Históricamente existen la compañía de títeres de los Rosetearanda, por ejemplo, que eran de la época del porfiriato y tienen su museo en Huamantla. Y entonces también hace poco encontré una pequeña colección de diez que estaban los tenían muy maltratados. Entonces, como que un poco me ha entrado ahora las ganas de rescatar todo lo que tenga que ver con la historia de Tlaxcala y que anda por ahí regado en colecciones particulares.",SMM51138,5113840239
5113835413.wav,Spanish,Male,Mexico,"¿no? Y entonces, pues ya cuando me inscribo, mis compañeros, todo el mundo empezó a decir, hoy hay que hablar con Carlos, porque nadie me había escuchado cantar. Yo canté de niño muchas veces en el colegio, con las monjitas, el himno nacional y cuando se podía cualquier otra canción que tenga que ver con la iglesia. Pero en la secundaria, tú sabes, ahí es donde entra el bullying máximo. Yo dije, aquí ni de loco voy a decir que canto, ¿no?",SMM51138,5113835413
5113893412.wav,Spanish,Male,Mexico,"Aparte venía como el cambio de voz y todo. Y entonces, mis compañeros que venían, pues algunos de la secundaria, no tenían idea que yo era cantante o que cantaba. Y entonces, como que entre ellos, hay que hablar con él para que no se inscriba. Se van a burlar de él, ¿no? Nos va a entrar al concurso. Exacto, hay que protegerlo, hay que hablar.",SMM51138,5113893412
5113838816.wav,Spanish,Male,Mexico,"Y entonces me metí a la sala audiovisual a ensayar. Y entonces asomaron todos por la ventana, pues esperando lo peor. Después todos se volterán a ver de, oye, si canta, ¿no? Y la canción elegida fue Usted se me llevó la vida, que era el tema principal de la telenovela de Lo que es el amor y que pues la cantaba a Alexandre, ¿no? Alexandre viene es un, venía de un grupo que se llama Sopra Contraria de Brasil, que fue gigante.",SMM51138,5113838816
5113879209.wav,Spanish,Male,Mexico,"Y entonces esa canción cuando llega a la academia, que pues, digamos, yo había ganado unos cuantos concursos allá en Guamantl, en Tlaxcala y en Puebla, que decía, bueno, ahora, ¿dónde voy? O sea, ¿qué más voy a hacer? Porque nunca me he quedado como tranquilo y digo, ah, pues ya gané concursos y ya con esto me quedo. Sino que para mí ya tenía como una necesidad de ir a algo más. Y allí ese algo más en ese momento.",SMM51138,5113879209
5113880936.wav,Spanish,Male,Mexico,"Estamos hablando del 2003, porque la academia comienza en el 2002, que es la primera academia. La segunda viene en 2003. La tercera tendría que haber venido en 2003 también porque yo audicioné. Llegué a la final con esa canción y ya en la final se dan cuenta que yo tengo 17 años. O sea, para esto me salta esa parte. Yo tenía 17 años.",SMM51138,5113880936
5113834185.wav,Spanish,Male,Mexico,"Tenías que tener 18 a fuerza porque esto era un reality. Y y entonces resulta que se dan cuenta que tengo 17 años y me dicen pues no, no puedes seguir pasando a los 10 finalistas que ya se juntaban con finalistas de Monterrey, de Guadalajara, de Estados Unidos.",SMM51138,5113834185
5113822593.wav,Spanish,Male,Mexico,"Fue, para mí, otro logro más. O sea, para mí era algo que tenía que presumir, que yo había llegado a los 40 mejores de 30.000, que en ese tiempo la academia realmente generaba miles y miles y miles de personas que íbamos a audicionar. Fue un fenómeno muy grande y cuando a mí me tocó literalmente era deformarte a las 6 de la mañana y ya había gente, ya había fila y te tocaba pasar hasta la tarde y al otro día volví a ver más filas para para...",SMM51138,5113822593
5113885500.wav,Spanish,Male,Mexico,"Yo venía de Huamantla a Tlaxcala, o sea, estamos hablando que en Tlaxcala hasta ese momento no existía ningún artista famoso que pudiera decir oye, si él lo logró yo también, o sea, un José Alfredo de Guanajuato, o un Pedro Infante de Guamuchil. No había, o sea, no teníamos una referencia.",SMM51138,5113885500
5113895637.wav,Spanish,Male,Mexico,"De hecho, mis referentes es muy curioso porque en Huamantla hay dos personajes muy importantes. Uno de ellos fue ciclista, que era el halcón de Huamantla, Miguel Arroyo Rosales. Él llegó a correr la Tour de Francia. Y entonces, pues yo me acuerdo cuando era niño que él pasó, hicieron una carrera en México, una vuelta y pasaron por ahí. Y bueno, le hacían toda la fiesta, todos los honores.",SMM51138,5113895637
5113890658.wav,Spanish,Male,Mexico,"Y entonces para mí era como, wow, un día yo espero que en la música pueda ser algo importante y que venir a Huamantla pues signifique todos estos festejos que hoy le hacen a Miguel. Que Miguel en paz descanse, murió hace poco. Tuve oportunidad de conocerlo y de compartirle todas estas cosas que te estoy contando y que al final él fue como uno de mis ejemplos de que, bueno, si él lo pudo dentro del ciclismo, pues a lo mejor yo lo pudo en la música. Y luego está el otro ejemplo, Beatriz Paredes.",SMM51138,5113890658
5113841523.wav,Spanish,Male,Mexico,"Beatriz Paredes fue una de las, si no la primera, una de las primeras mujeres en la política mexicana que llegaron a tener grandes, grandes cargos. Tuve oportunidad de conocerla también porque mi abuela en los tiempos en las que ella era gobernadora de Tlaxcala, mi abuela fue presidenta municipal de su pueblo. Y creo que fue compañera de mi papá, si no mal recuerdo, Beatriz.",SMM51138,5113841523
5113855508.wav,Spanish,Male,Mexico,"Entonces ella, cuando estuvo en la misma escuela que yo, que fue el Colegio de Bachilleres, que en ese tiempo tenía otro nombre, pero era el concurso de oratoria. Y dijeron, de aquí salió Beatriz Paredes. Ella, primero concurso aquí en el concurso de oratoria, ganó, luego ganó el estatal, luego ganó el nacional y miren hoy dónde está, ¿no? Y entonces para mí era un día cuando se haga este concurso de canto, van a decir de aquí salió Carlos Rivera",SMM51138,5113855508
5113835494.wav,Spanish,Male,Mexico,"Y entonces esos eran como mis alicientes, pero te estoy hablando de cosas que no tienen nada que ver con la música, ¿no? Y entonces mi familia misma era como, ¿por qué? O sea, ¿por qué quieres cantar? Por qué no mejoras, ¿es una licenciatura? ¿Por qué no mira mejor este?",SMM51138,5113835494
5113827201.wav,Spanish,Male,Mexico,"Sí, mi mamá desde que me vio que cantaba, que fue desde muy niño, sí llegó a regalarme una grabadora con micrófono porque me gustaba cantar. O sea, ella lo veía como un niño que le gusta jugar con eso. Pero yo creo que nunca es como cualquier mamá que vea a un niño que le gusta jugar fútbol y no por eso va a ser de la... Pues va a ser eso profesionalmente, no necesariamente. Entonces lo mismo ha sido mi mamá conmigo.",SMM51138,5113827201
5113842963.wav,Spanish,Male,Mexico,"Cuando ella se dio cuenta que desde niño yo nunca paré de decir que iba a ser cantante, nunca. Incluso cuando en algún momento por una pequeña temporada yo decía que iba a ser sacerdote. Pero fue muy curioso porque quienes me decían que yo tenía que ser sacerdote eran las monjitas. Ellos me decían, es que si a ti te gusta cantarle a Dios y te gusta y te interesa todo lo que tiene que ver con lo religioso.",SMM51138,5113842963
5113844293.wav,Spanish,Male,Mexico,"O en este caso, por ejemplo, yo veía las imágenes y veía los cuadros, pero tenía que ver mucho más con lo artístico en ese tiempo de decir, es que, wow, mira esa escultura, esa pintura, mira esto. Y dije, no, tú tienes que ser sacerdote. O sea, Dios te eligió para eso. Entonces, para mí el hecho que me dijeran, Dios me eligió, ah, pues entonces yo creo que es lo que tengo que hacer.",SMM51138,5113844293
5113838923.wav,Spanish,Male,Mexico,"Pero desde muy chiquito yo tenía bastante conciencia en muchas cosas, que de hecho cuando yo me voy a, estoy un mes en una especie de propéutico ya para quedarme en una escuela para padres, más bien de sacerdotes, como que en el camino yo soy muy espiritual, y no mucha gente lo entiende más que los que tal vez llevan una vida espiritual.",SMM51138,5113838923
5113892891.wav,Spanish,Male,Mexico,"Tenía 12 años y con 12 años tuve esa como, esa conexión con Dios de preguntarle si realmente eso era lo que quería. O sea, sí. Y me acuerdo que hubo un concurso dentro, ahora dentro de los que estábamos allí, que éramos bastantes niños.",SMM51138,5113892891
5113888540.wav,Spanish,Male,Mexico,"Y entonces me tocaba a mí hacer el solista de una canción que ni me acuerdo cómo se llama. Es una canción que la gente que conoce la música católica, seguramente la conocerá. Que dice, llévame donde los hombres necesiten tus palabras, necesiten tus ganas de vivir, donde falte la esperanza, donde falte la alegría, simplemente por no saber de ti.",SMM51138,5113888540
5113885396.wav,Spanish,Male,Mexico,"Y entonces, yo mientras cantaba esa canción, yo tenía, o sea, yo le hablaba con Dios y le decía, llévame donde tenga que ser. Yo ya sentía que no era ahí, o sea que realmente yo no tenía vocación, que yo tenía como desde niño la vocación de cantar, de ser cantante y de hacer otra cosa.",SMM51138,5113885396
5113876539.wav,Spanish,Male,Mexico,"Y entonces tal vez si nos vamos de una manera espiritual, probablemente de ahí venga el que por eso no me rendía tan fácilmente. O sea, ¿por qué me fui feliz de una audición en la que no me quedé? Pues porque para mí yo no veía el no me quedé, yo veía el oye, pasé miles y miles de personas y no sé cuántos filtros para quedar en los mejores. Eso quiere decir que algo tengo, y yo solo pensaba en la siguiente vez que me tocaba audicionar porque entonces tal vez ahí sí sería.",SMM51138,5113876539
5113878712.wav,Spanish,Male,Mexico,"Y entonces yo le llamo a mi papá, le digo, papá, vamos a Veracruz, porque Veracruz es el 11 de febrero. Nunca se me venían las fechas, 11 de febrero. Y ciudad de México es 18 de febrero. Entonces, si no me quedo en Veracruz, volvemos al de México. O sea, yo ya traía de que si me votaban en la final o en algún momento, yo me iba a volver a formar, o sea, lo tenía como claro. Porque además hay mil circunstancias. ¿no?",SMM51138,5113878712
5113849318.wav,Spanish,Male,Mexico,"No te eligen solo porque hay mil cosas en las que yo creo que se fijan para saber si te quieren o no te quieren, si les sirves o no les sirves. Y mi papá, sí hijo, yo te voy a llevar. Me llevó. Ocurrió ahí algo que él me dijo, no, tú descansa. Entonces me fue a llevar a un hotel para que yo descansara. Y él junto con mis hermanos se fueron a formar.",SMM51138,5113849318
5113882993.wav,Spanish,Male,Mexico,"Y unos primos que iban ahí un poco de relajo se fueron a echar sus cervezas antes y luego ya como a las cuatro de la mañana se fueron a formar. A las ocho y media en punto mi papá llegó por mí y me dice, ¿ya está listo? Sí, papá, estoy listo. Perfecto. Entonces ellos ya me habían apartado el lugar, digámoslo así. En frente a nosotros había muchísima gente más que ya se había formado.",SMM51138,5113882993
5113812655.wav,Spanish,Male,Mexico,"Pasé como a las once de la mañana, canté otra canción que no fue usted se me llevó la vida, por Alejandre, porque pensaba que canté como yo te amé de Manzanero. Pensaba que esa canción me hacía lucir mucho más la voz, o sea que podía dar con toda la potencia.",SMM51138,5113812655
5113896732.wav,Spanish,Male,Mexico,"¿Pero por qué? Pero esto, ¿qué hacemos? Nos vamos a Huamantla, nos regresamos de ahorita. Y nada más en algún momento tuve como algo que me dijo, vuélvete a formar. O sea, porque en mi cabeza pasaba el decir, esto no es una casualidad. O sea, yo no estoy audicionando otra vez cuando estoy a punto de cumplir 18 años.",SMM51138,5113896732
5113841200.wav,Spanish,Male,Mexico,"O sea, yo no estoy aquí porque sí. Y digo, un error tuvo que haber. Y entonces en mi cabeza el error era, me equivoqué de canción. No cante mi canción de la suerte. Al final de echarle la culpa a lo que fuera. Pero dije, bueno, solo lo voy a saber si me vuelvo a formar. Y me vuelvo a formar. Y se puede. No sé, papá, me voy a volver a formar.",SMM51138,5113841200
5113815056.wav,Spanish,Male,Mexico,"Entonces le damos la vuelta al Teatro de la Reforma de Veracruz. Con un calor y a esas horas que te imaginarás. Y mi papá me dice, vamos a desayunar algo y que se quede tu hermano formado. No, ahora me quiero formar yo. Desde el principio hasta el final. Yo no sé si fue un siete horas más de estar formado. Pero me formé. Pasé. Y canté. Usted se me llevó la vida.",SMM51138,5113815056
5113882592.wav,Spanish,Male,Mexico,"Y el Oscar López, que en paz descanse hace poco murió. Él curiosamente había trabajado en carreras importantísimas de la industria, especialmente en el rock en tu idioma. Y entonces él me vio y me dijo, este ¿por qué estás tan nervioso? Y le digo, es que yo ya había pasado. Me volví a formar. Le dije. Y estoy buscando una oportunidad le digo.",SMM51138,5113882592
5445537581.wav,Spanish,Male,Mexico,"Bueno, déjame decirte que el mejor poteador que conozco es mi hijo, Benjamin. Es el poteador mejor que yo. Es una cosa bárbara. Y díjate curiosamente, son de las cosas del golf que nos enseñan. O sea, todos los demás bastones los puedes aprender a usar. Algunos son de truco, como el juego corto.",SMM54455,5445537581
5445592436.wav,Spanish,Male,Mexico,"Otros son de un poco más de técnica. Otros requieren mucha fuerza. Si quieres hacer un tiro de 320 yardas, pues necesitas estar bien fuerte. No hay de otro. Pero el pot, tienes que estar consciente del terreno. Entonces, para dónde está la inclinación, para dónde está el pasto.",SMM54455,5445592436
5445550989.wav,Spanish,Male,Mexico,"Está seco, está mojado. ¿Qué tan de subida está? ¿Qué tan de bajada está? Son muchas situaciones de las que tienes que estar pendiente para hacer un buen pot. Y entonces, por eso es un buen pot. No estoy fijando en todas las cosas al mismo tiempo.",SMM54455,5445550989
5445554569.wav,Spanish,Male,Mexico,"Sí, claro que sí, porque yo leo mucho y parte de mi rutina es subrayar el libro y hacerle anotaciones y lo tengo un sistema donde pongo mis notas y lo las estudio. Entonces, lo que estoy pensando lo estoy de alguna forma escribiendo y anotando y entonces se convierte en una programación interior para mi propia mente.",SMM54455,5445554569
5445515729.wav,Spanish,Male,Mexico,"Mira, a veces no tengo una cosa concreta porque digo la verdad. Ese no es un problema mío, yo estoy integrado, ¿no? O sea, todo lo que pienso, lo que digo, lo que hago, como que fluye de un solo ser.",SMM54455,5445515729
5445535775.wav,Spanish,Male,Mexico,"No traigo esta dualidad, pero hay veces que estoy viendo las cosas y digo, pichame, esto ya debería de matarlo, este ya, pues este negocio ya no salió, hay que matarlo. Pero entonces, este por los sentimientos de la gente que está ahí, por el tiempo que le hemos metido, vamos a darle otro poquito de chance.",SMM54455,5445535775
2677688874.wav,Spanish,Male,Mexico,"Y así soy exigente con los demás. Y esa búsqueda de la excelencia pues me ha resultado bien, porque he ido conformando un equipo ejecutivo muy capaces, excelente. Y yo lo que hago es que los coordino.",SMM26776,2677688874
5445539921.wav,Spanish,Male,Mexico,"Tú haces esto, tú haces esto, tú haces esto, y vale, vamos. Y tengo una junta, Grupo Elektra la manejo con 3 horas a la semana, a los lunes tengo 30 agentes ahí, y a ver qué está pasando aqui. Hagan esto, hagan esto, hagan esto. Se van, la semana que entra. Ahora, cuando hay problemas entre ellos, entonces intervengo fuerte. ¿Por qué?",SMM54455,5445539921
5445541875.wav,Spanish,Male,Mexico,"Las primadonas, los egos, a veces las envidias, son factores humanos. Y hay que agarrarlos como a los hijos, a trapasos.",SMM54455,5445541875
2677690329.wav,Spanish,Male,Mexico,"Por supuesto, exigente es comprometerse con algo y entonces hacer todo lo posible por cumplir. Y eso es exigente, ser exigente. Pues, oye, quedamos en esto. Ah, aguanta, teníamos una cita a las 11. Bueno, pues te llegué a las 11, 3. Mal, debía haber llegado a las 11. ¿Pero. cómo que no cumplir? No, no se presentó. ¿Cómo?",SMM26776,2677690329
5445568634.wav,Spanish,Male,Mexico,"Mira, fíjate, dice el dicho ese que nadie es indispensable. Ya es cierto. Es cierto que nadie es indispensable. Pero tampoco se trata de quitar gente, nada más por crear problemas, ¿verdad? O sea, cada vez que hay una baja en un cuadro ejecutivo, se generan muchos problemas. No es deseable.",SMM54455,5445568634
5445584225.wav,Spanish,Male,Mexico,"O sea, mucha integración para desarrollar la confianza entre los personajes que ahí están, ¿no? Y porque hace una cosa bien interesante, o sea, como cada quien está en su cosa, no es que el de Elektra no se hable con el de Azteca, es que si se ven, si se hablan, pero de día a día, ¿por qué se iban a hablar?  ¿no?",SMM54455,5445584225
5445536298.wav,Spanish,Male,Mexico,"Cada quien está aquí, uno haciendo aquí sus cosas, otro haciendo allá sus cosas, ¿por qué se iban a ver?",SMM54455,5445536298
2677691469.wav,Spanish,Male,Mexico,"Bueno, primero eso habría que preguntárselo a los ejecutivos, porque obviamente, pues desde mi punto de vista, yo lo hago todo muy bien, si no ya se hubieran ido. Sabía que preguntarles, ¿no? Hay distintas personalidades, pero el tema de la automotivación es muy importante, muy, muy importante. Yo tengo la frase que digo, todo progreso lo hacen los inconformes, obviamente inconformes que actúan.",SMM26776,2677691469
2677628626.wav,Spanish,Male,Mexico,"Entonces, una vez que se define eso, yo lo que necesito es gente que ejecute, o sea, cómo se va a hacer, quién lo va a hacer, cuánto va a costar, cuándo va a quedar, y para eso tengo ejecutivos. Ejecutan.",SMM26776,2677628626
2677699870.wav,Spanish,Male,Mexico,"Entonces, esa división de tareas funciona bien cuando el ejecutivo entrega las cosas, pues te digo el compromiso, esa capacidad de comprometerte con una meta, de comprometerte con un resultado. Un presupuesto no es más que un plan de acción expresado en números.",SMM26776,2677699870
5445539028.wav,Spanish,Male,Mexico,"Entonces, pues chau, si le metemos tanto dinero a abrir una tienda, bueno, y me dijeron que la inversión se va a recuperar en dos o tres años, bueno, pues quiero ver qué sucede eso, ¿no? Es parte del plan, ¿no? Y si no sucede, hay problemas, ¿o qué pasó? Porque sí se llevaron el dinero, pero no dieron los resultados, ¿qué? ¿O qué van a hacer? Entonces, como hay una frase ahí de un gringo muy bueno que se llama managers manage, ¿verdad?",SMM54455,5445539028
5445598851.wav,Spanish,Male,Mexico,"Entonces, ¿qué significa que los ejecutivos se las tienen que ingeniar para entregar los resultados? Pues para eso están.",SMM54455,5445598851
5445517663.wav,Spanish,Male,Mexico,"Oye, ¿a mí qué me importa si el señor se quiere vestir de mujer? Pues a mí qué, que se vista como quiera. A mí no me importa. Ah, me respeta mi proyecto de vida, ¿verdad? Yo no me tengo que vestir de mujer porque él sí quiere vestirse de mujer.",SMM54455,5445517663
5445551437.wav,Spanish,Male,Mexico,"Por ejemplo, lo importante que es la libertad para el ser humano. No nada más por el aspecto práctico que da resultados, sino por el aspecto ético y moral que a usted no le gustaría ser esclavo, ¿verdad? O sea, la esclavitud es algo muy feo, ¿no?",SMM54455,5445551437
2677636619.wav,Spanish,Male,Mexico,"Ahora, ¿cuál es el problema? Que la esclavitud moderna tiene otra otra forma, pero sigue siendo esclavitud. Sabes lo que estoy hablando, ¿no?",SMM26776,2677636619
5445562057.wav,Spanish,Male,Mexico,"Es una persona que ha sido despojada del 100% del producto de su trabajo, pero tú y yo nomás nos han despojado moderadamente y generosamente del 50% de nuestro trabajo. Entonces somos esclavos al 50% y eso no nos gusta. Es ese tipo de principios y valores es lo que creo que se transmite.",SMM54455,5445562057
2677665905.wav,Spanish,Male,Mexico,Y independientemente que después lleguen otras generaciones con otros estilos y a todos les les gusta mucho el negocio y son buenos. Entonces vamos por buen camino.,SMM26776,2677665905
5445573658.wav,Spanish,Male,Mexico,"Me llamó la atención como inversión porque cuando yo lo vi estaba en 200 y ya iba de 1 a 200. Y dije, no, puta, nunca visto, ¿no? Así empecé, pero ya después, cuando el de veras le entendí, no, pues este me llamó la atención es la...",SMM54455,5445573658
5445537103.wav,Spanish,Male,Mexico,"Mira, lo importante que es librarnos de los gobiernícolas, librarnos de su injerencia en la moneda. Puta, es lo más importante, bueno, no lo más importante, pero de lo de las cosas y fundamentales que les da poder indebido a los gobiernícolas, es el manejo que tiene sobre la moneda y el bitcoin se los quita. No puede mané, no lo puede manipular.",SMM54455,5445537103
5445578101.wav,Spanish,Male,Mexico,"Mi portafolio, como el portafolio de todos, son activos de distintos tipos. Entonces tienes unos activos en México y otros están en el extranjero. Unos activos son inmobiliarios. La casa por allá, una propiedad por acá. Y lo principal que son acciones de empresas que he formado y que manejo. Es lo principal.",SMM54455,5445578101
5445528643.wav,Spanish,Male,Mexico,"Pero a través del tiempo, con los excesos de rendimiento de estas empresas, vas haciendo un portafolio financiero, que eso es diferente. Normalmente un empresario no maneja un portafolio financiero hasta que no vende su compañía. Y luego se da cuenta que no sabe ni madres de manejar un portafolio financiero.",SMM54455,5445528643
5445544040.wav,Spanish,Male,Mexico,"Contrata a un helper, como dice Buffett, para que le manejen su portafolio y le metan el diente. Yo sí he manejado mi portafolio ya hace mucho tiempo. Y particularmente ahorita tengo 60% en Bitcoin Exposure.",SMM54455,5445544040
5445568496.wav,Spanish,Male,Mexico,"La casa es un gasto, así hay que verlo. O es un gasto necesario, el dinero es para gastarse, ¿me entiendes? O sea, ¿qué caso tiene de ser muy rico y no tener cosas bellas y una bonita casa y cosas bellas a tu alrededor? Pues no tiene ningún caso. El dinero es un medio. Pero si lo ves como inversión, la casa es una muy mala inversión.",SMM54455,5445568496
5445570555.wav,Spanish,Male,Mexico,"Fíjate que en ese tema, o sea, ahí veo como una confusión. Mira, hay muchos jóvenes, muchos, muchos jóvenes que están así ilusionados con la tecnología y piensan que la tecnología los va a hacer ricos y que estar en la pantalla, hacerle allí.",SMM54455,5445570555
5445558180.wav,Spanish,Male,Mexico,"Entonces, mira, justamente ayer tuvimos un evento muy interesante en la Universidad de la Libertad y fue el final del concurso de innovación de Grupos Salinas. Entonces, le dijimos a la gente, a ver, ¿qué podemos hacer para mejorar nuestra operación del día a día? O. qué necesidades ven en los clientes, ¿en los empleados que no estamos atendiendo? Nos llegaron 800 propuestas.",SMM54455,5445558180
5445529878.wav,Spanish,Male,Mexico,"Internas. Eso es innovación. Y justo les dije ayer, y me gustó mucho, porque una mejora pedorra también es innovación.",SMM54455,5445529878
5445594301.wav,Spanish,Male,Mexico,"Por eso los viajes ilustran ir a las conferencias de la industria, ver qué hace el competidor, copia todo. Eso también es válido. Y por eso en el círculo de libertad, innovación, competencia, prosperidad, la competencia es tan importante.",SMM54455,5445594301
5445598760.wav,Spanish,Male,Mexico,"Y es otra cosa que los desgraciados gobiernícolas son especialistas en estorbar e impedir la competencia. Es súper necesario que haya competencia. Entonces, puedes innovar con mejora continua, puedes innovar copiando cosas, y finalmente puedes innovar inventando cosas que también se valen, también.",SMM54455,5445598760
2677699097.wav,Spanish,Male,Mexico,"Por ejemplo, donde hay enorme oportunidad en desarrollo de sistemas, todo, todo, todo se va a sistematizar. Donde hay un Excel, se necesita un sistema. Y hay miles por todos lados. Revisar los procesos, donde hay un papel, se necesita un sistema. Yo creo que en el área de desarrollo de sistemas es donde más oportunidad va a haber. Y ahí es donde entra la Inteligencia Artificial y todo eso.",SMM26776,2677699097
5113816919.wav,Spanish,Male,Mexico,"Por ejemplo, hay un negocio de televisión que es la Televisa o Tele Azteca. ¿Qué es el negocio? Haces unas producciones, las pones en tu canal concesionado, el canal llega a muchas casas, tienes mucha audiencia, y luego consigues anunciantes que quieren esas audiencias, y te pagan dinero. Y con el dinero que te pagan, pagan las producciones. Es el negocio de la tele, ¿no? Bueno, ¿ha cambiado? Sí.",SMM51138,5113816919
5445534634.wav,Spanish,Male,Mexico,"Sí ha cambiado. ¿Por qué? Porque las audiencias han cambiado sus patrones de uso. Oye, ¿pero ya no ven la tele? No, es que la ven diferente. Muy diferente. Ahora la ves si estás viendo el móvil y estás viendo la tele, y acá está el iPad, y hay cinco gente en el cuarto, y cada quien está en lo suyo, pero ahí está la tele como una tía loca hablando sin parar, ¿no? Entonces, la penetración y el impacto de la televisión abierta.",SMM54455,5445534634
5445582858.wav,Spanish,Male,Mexico,"En México sigue siendo altísima, altísima. Y por eso también los anunciantes siguen gastando dinero ahí. Ahora, ¿qué pasó? Se desarrollaron otros canales, los canales digitales. Ah, ¿pero qué crees? Los canales digitales requieren contenido, ¿no?",SMM54455,5445582858
5445536663.wav,Spanish,Male,Mexico,"Yo hago lo que hago. Pero. Lo que pasó fue un poco inesperado porque la verdad este. Que no, no hay cosas que salen. Y no sabes por qué. Pero por mucho tiempo yo llevé el programa de redes sociales y que me lo llevaba un equipo y parte de las reglas del juego era no contestar nunca. Entonces...",SMM54455,5445536663
5445573851.wav,Spanish,Male,Mexico,"Pero si te ves todo el contenido. Si es un contenido en serio y donde se hace un relajo son con las respuestas no. Entonces creció este personaje que es el tío Richie. Entonces luego me quedé pensando bueno, pero ya que lo tengo que voy a hacer con él. Y entonces yo siempre he pensado...",SMM54455,5445573851
5445551596.wav,Spanish,Male,Mexico,"Soy activista y ya no voy a quejar y voy a actuar. Y puse mi escuela. Y hoy tenemos 800 niños en la escuela. Y más la universidad. Digo, 800 entre kinder, primaria, secundaria, preparatoria, ya son 800. Y no hemos tenido más porque no hay espacio.",SMM54455,5445551596
5445545597.wav,Spanish,Male,Mexico,"Luego fui años a NAB de broadcasting. Luego fui años a lo de telecomunicaciones. Luego fui a unos de minería. O sea, he ido a muchos eventos. En todos los eventos conoces gente. Luego fui a Davos. Estuve un rato ahí, porque me aburrí los sangrones que son estos. Y rateros. Y luego me cambié a TED.",SMM54455,5445545597
